run,step,metric,value
PPO_8,1211640,entropy,0.4673541486263275
PPO_8,1222680,entropy,0.47460317611694336
PPO_8,1233720,entropy,0.5044296979904175
PPO_8,1244760,entropy,0.5193857550621033
PPO_8,1255800,entropy,0.5367085933685303
PPO_8,1266840,entropy,0.5502962470054626
PPO_8,1277880,entropy,0.5671628713607788
PPO_8,1288920,entropy,0.5532210469245911
PPO_8,1302720,entropy,0.5857542157173157
PPO_8,1313760,entropy,0.6154243350028992
PPO_8,1324800,entropy,0.6296819448471069
PPO_8,1335840,entropy,0.6245228052139282
PPO_8,1346880,entropy,0.6298379898071289
PPO_8,1357920,entropy,0.6489105224609375
PPO_8,1368960,entropy,0.6400559544563293
PPO_8,1380000,entropy,0.657226026058197
PPO_8,1391040,entropy,0.6878730654716492
PPO_8,1404840,entropy,0.7427244782447815
PPO_8,1415880,entropy,0.7603583335876465
PPO_8,1426920,entropy,0.7725083231925964
PPO_8,1437960,entropy,0.7993568181991577
PPO_8,1449000,entropy,0.8150833249092102
PPO_8,1460040,entropy,0.8382130861282349
PPO_8,1471080,entropy,0.860024094581604
PPO_8,1482120,entropy,0.889410674571991
PPO_8,1495920,entropy,0.8644177317619324
PPO_8,1506960,entropy,0.8764691948890686
PPO_8,1518000,entropy,0.875808835029602
PPO_8,1529040,entropy,0.8892999887466431
PPO_8,1540080,entropy,0.8956239819526672
PPO_8,1551120,entropy,0.9316931962966919
PPO_8,1562160,entropy,0.9477072954177856
PPO_8,1573200,entropy,0.9388680458068848
PPO_8,1587000,entropy,0.9791567325592041
PPO_8,1598040,entropy,0.9876686930656433
PPO_8,1609080,entropy,1.0034836530685425
PPO_8,1620120,entropy,1.0356686115264893
PPO_8,1631160,entropy,1.0325921773910522
PPO_8,1642200,entropy,1.0702946186065674
PPO_8,1653240,entropy,1.0962867736816406
PPO_8,1664280,entropy,1.117559552192688
PPO_8,1678080,entropy,1.1356797218322754
PPO_8,1689120,entropy,1.1434377431869507
PPO_8,1700160,entropy,1.1591647863388062
PPO_8,1711200,entropy,1.1851577758789062
PPO_8,1722240,entropy,1.1880288124084473
PPO_8,1733280,entropy,1.1761250495910645
PPO_8,1744320,entropy,1.1952089071273804
PPO_8,1755360,entropy,1.1971676349639893
PPO_8,1769160,entropy,1.2059457302093506
PPO_8,1780200,entropy,1.2021019458770752
PPO_8,1791240,entropy,1.2105966806411743
PPO_8,1802280,entropy,1.2444472312927246
PPO_8,1813320,entropy,1.2521235942840576
PPO_8,1824360,entropy,1.2684199810028076
PPO_8,1835400,entropy,1.2846686840057373
PPO_8,1846440,entropy,1.2837796211242676
PPO_8,1860240,entropy,1.2994577884674072
PPO_8,1871280,entropy,1.3162298202514648
PPO_8,1882320,entropy,1.309928297996521
PPO_8,1893360,entropy,1.313328742980957
PPO_8,1904400,entropy,1.3120464086532593
PPO_8,1915440,entropy,1.31842041015625
PPO_8,1926480,entropy,1.3192799091339111
PPO_8,1937520,entropy,1.3450490236282349
PPO_8,1951320,entropy,1.3615713119506836
PPO_8,1962360,entropy,1.3843259811401367
PPO_8,1973400,entropy,1.4048542976379395
PPO_8,1984440,entropy,1.4145265817642212
PPO_8,1995480,entropy,1.4326473474502563
PPO_8,2006520,entropy,1.431289553642273
PPO_8,2017560,entropy,1.436015009880066
PPO_8,2028600,entropy,1.439358115196228
PPO_8,2039640,entropy,1.4489634037017822
PPO_8,2053440,entropy,1.464910864830017
PPO_8,2064480,entropy,1.4698752164840698
PPO_8,2075520,entropy,1.4862799644470215
PPO_8,2086560,entropy,1.484586238861084
PPO_8,2097600,entropy,1.4831640720367432
PPO_8,2108640,entropy,1.4948296546936035
PPO_8,2119680,entropy,1.5174821615219116
PPO_8,2130720,entropy,1.5295683145523071
PPO_8,2144520,entropy,1.5385868549346924
PPO_8,2155560,entropy,1.5358555316925049
PPO_8,2166600,entropy,1.5416514873504639
PPO_8,2177640,entropy,1.5435411930084229
PPO_8,2188680,entropy,1.5374666452407837
PPO_8,2199720,entropy,1.5415681600570679
PPO_8,2210760,entropy,1.5247529745101929
PPO_8,2221800,entropy,1.533351182937622
PPO_8,2235600,entropy,1.5140717029571533
PPO_8,2246640,entropy,1.5087562799453735
PPO_8,2257680,entropy,1.5036334991455078
PPO_8,2268720,entropy,1.510895013809204
PPO_8,2279760,entropy,1.5190544128417969
PPO_8,2290800,entropy,1.5234863758087158
PPO_8,2301840,entropy,1.528659701347351
PPO_8,2312880,entropy,1.538439154624939
PPO_8,2326680,entropy,1.5431060791015625
PPO_8,2337720,entropy,1.552261233329773
PPO_8,2348760,entropy,1.5467170476913452
PPO_8,2359800,entropy,1.5453941822052002
PPO_8,2370840,entropy,1.5678725242614746
PPO_8,2381880,entropy,1.5922595262527466
PPO_8,2392920,entropy,1.5911482572555542
PPO_8,2403960,entropy,1.6059659719467163
PPO_8,2417760,entropy,1.6140879392623901
PPO_8,2428800,entropy,1.637900471687317
PPO_8,2439840,entropy,1.6424224376678467
PPO_8,2450880,entropy,1.6454471349716187
PPO_8,2461920,entropy,1.633228063583374
PPO_8,2472960,entropy,1.6418843269348145
PPO_8,2484000,entropy,1.6419578790664673
PPO_8,2495040,entropy,1.6564350128173828
PPO_8,2508840,entropy,1.6808879375457764
PPO_8,2519880,entropy,1.6793737411499023
PPO_8,2530920,entropy,1.681725025177002
PPO_8,2541960,entropy,1.6637815237045288
PPO_8,2553000,entropy,1.664198875427246
PPO_8,2564040,entropy,1.6866072416305542
PPO_8,2575080,entropy,1.6920537948608398
PPO_8,2586120,entropy,1.7061423063278198
PPO_8,2599920,entropy,1.720313310623169
PPO_8,2610960,entropy,1.716293454170227
PPO_8,2622000,entropy,1.7267639636993408
PPO_8,2633040,entropy,1.7346301078796387
PPO_8,2644080,entropy,1.7322255373001099
PPO_8,2655120,entropy,1.7434748411178589
PPO_8,2666160,entropy,1.751561164855957
PPO_8,2677200,entropy,1.767066478729248
PPO_8,2688240,entropy,1.7845555543899536
PPO_8,2702040,entropy,1.7836636304855347
PPO_8,2713080,entropy,1.8029682636260986
PPO_8,2724120,entropy,1.7988795042037964
PPO_8,2735160,entropy,1.7815278768539429
PPO_8,2746200,entropy,1.779703974723816
PPO_8,2757240,entropy,1.7793188095092773
PPO_8,2768280,entropy,1.783949375152588
PPO_8,2779320,entropy,1.7879573106765747
PPO_8,2793120,entropy,1.802474021911621
PPO_8,2804160,entropy,1.812163233757019
PPO_8,2815200,entropy,1.8161935806274414
PPO_8,2826240,entropy,1.823093056678772
PPO_8,2837280,entropy,1.836822271347046
PPO_8,2848320,entropy,1.8241947889328003
PPO_8,2859360,entropy,1.812142252922058
PPO_8,2870400,entropy,1.8005610704421997
PPO_8,2884200,entropy,1.7945448160171509
PPO_8,2895240,entropy,1.8002012968063354
PPO_8,2906280,entropy,1.818590521812439
PPO_8,2917320,entropy,1.8227910995483398
PPO_8,2928360,entropy,1.8242324590682983
PPO_8,2939400,entropy,1.8199084997177124
PPO_8,2950440,entropy,1.8198000192642212
PPO_8,2961480,entropy,1.8127548694610596
PPO_8,2975280,entropy,1.8066624402999878
PPO_8,2986320,entropy,1.8070038557052612
PPO_8,2997360,entropy,1.8127009868621826
PPO_8,3008400,entropy,1.8153828382492065
PPO_8,3019440,entropy,1.8180590867996216
PPO_8,3030480,entropy,1.8264392614364624
PPO_8,3041520,entropy,1.819529414176941
PPO_8,3052560,entropy,1.7998696565628052
PPO_8,3066360,entropy,1.7966994047164917
PPO_8,3077400,entropy,1.796143889427185
PPO_8,3088440,entropy,1.7950363159179688
PPO_8,3099480,entropy,1.7920259237289429
PPO_8,3110520,entropy,1.7962172031402588
PPO_8,3121560,entropy,1.804490089416504
PPO_8,3132600,entropy,1.8209154605865479
PPO_8,3143640,entropy,1.8311524391174316
PPO_8,3157440,entropy,1.8329739570617676
PPO_8,3168480,entropy,1.8271052837371826
PPO_8,3179520,entropy,1.8286876678466797
PPO_8,3190560,entropy,1.8364254236221313
PPO_8,3201600,entropy,1.8422520160675049
PPO_8,3212640,entropy,1.8481323719024658
PPO_8,3223680,entropy,1.8616440296173096
PPO_8,3234720,entropy,1.8567436933517456
PPO_8,3248520,entropy,1.8419384956359863
PPO_8,3259560,entropy,1.8473701477050781
PPO_8,3270600,entropy,1.8387216329574585
PPO_8,3281640,entropy,1.8381048440933228
PPO_8,3292680,entropy,1.835264801979065
PPO_8,3303720,entropy,1.8348087072372437
PPO_8,3314760,entropy,1.840010404586792
PPO_8,3325800,entropy,1.8478457927703857
PPO_8,3336840,entropy,1.8479009866714478
PPO_8,3350640,entropy,1.8400683403015137
PPO_8,3361680,entropy,1.834628939628601
PPO_8,3372720,entropy,1.8314892053604126
PPO_8,3383760,entropy,1.8404319286346436
PPO_8,3394800,entropy,1.8480932712554932
PPO_8,3405840,entropy,1.8530840873718262
PPO_8,3416880,entropy,1.8568803071975708
PPO_8,3427920,entropy,1.8642600774765015
PPO_8,3441720,entropy,1.857499122619629
PPO_8,3452760,entropy,1.8588014841079712
PPO_8,3463800,entropy,1.8608834743499756
PPO_8,3474840,entropy,1.8549710512161255
PPO_8,3485880,entropy,1.8550364971160889
PPO_8,3496920,entropy,1.8440791368484497
PPO_8,3507960,entropy,1.84565269947052
PPO_8,3519000,entropy,1.8399379253387451
PPO_8,3532800,entropy,1.837270736694336
PPO_8,3543840,entropy,1.8226969242095947
PPO_8,3554880,entropy,1.8196009397506714
PPO_8,3565920,entropy,1.8346041440963745
PPO_8,3576960,entropy,1.8217482566833496
PPO_8,3588000,entropy,1.824479341506958
PPO_8,3599040,entropy,1.8331419229507446
PPO_8,3610080,entropy,1.8372681140899658
PPO_8,3623880,entropy,1.83213210105896
PPO_8,3634920,entropy,1.8324693441390991
PPO_8,3645960,entropy,1.8337712287902832
PPO_8,3657000,entropy,1.8353335857391357
PPO_8,3668040,entropy,1.844029426574707
PPO_8,3679080,entropy,1.8593405485153198
PPO_8,3690120,entropy,1.8529895544052124
PPO_8,3701160,entropy,1.8460042476654053
PPO_8,3714960,entropy,1.839081883430481
PPO_8,3726000,entropy,1.8388750553131104
PPO_8,3737040,entropy,1.8459731340408325
PPO_8,3748080,entropy,1.8508504629135132
PPO_8,3759120,entropy,1.845618486404419
PPO_8,3770160,entropy,1.8492820262908936
PPO_8,3781200,entropy,1.8441543579101562
PPO_8,3792240,entropy,1.8317729234695435
PPO_8,3806040,entropy,1.8304765224456787
PPO_8,3817080,entropy,1.8355193138122559
PPO_8,3828120,entropy,1.8380236625671387
PPO_8,3839160,entropy,1.827346920967102
PPO_8,3850200,entropy,1.8160881996154785
PPO_8,3861240,entropy,1.814342737197876
PPO_8,3872280,entropy,1.801212191581726
PPO_8,3883320,entropy,1.803355097770691
PPO_8,3897120,entropy,1.809685230255127
PPO_8,3908160,entropy,1.8085544109344482
PPO_8,3919200,entropy,1.8125555515289307
PPO_8,3930240,entropy,1.8138542175292969
PPO_8,3941280,entropy,1.8066108226776123
PPO_8,3952320,entropy,1.8069902658462524
PPO_8,3963360,entropy,1.8154089450836182
PPO_8,3974400,entropy,1.8275091648101807
PPO_8,3985440,entropy,1.8290605545043945
PPO_8,3999240,entropy,1.8325046300888062
PPO_8,4010280,entropy,1.8310555219650269
PPO_8,4021320,entropy,1.824174404144287
PPO_8,4032360,entropy,1.8270890712738037
PPO_8,4043400,entropy,1.826279878616333
PPO_8,4054440,entropy,1.834059238433838
PPO_8,4065480,entropy,1.8350757360458374
PPO_8,4076520,entropy,1.8384672403335571
PPO_8,4090320,entropy,1.8324682712554932
PPO_8,4101360,entropy,1.8366022109985352
PPO_8,4112400,entropy,1.839052438735962
PPO_8,4123440,entropy,1.8418523073196411
PPO_8,4134480,entropy,1.8442004919052124
PPO_8,4145520,entropy,1.83672034740448
PPO_8,4156560,entropy,1.839564323425293
PPO_8,4167600,entropy,1.843606948852539
PPO_8,4181400,entropy,1.8476662635803223
PPO_8,4192440,entropy,1.849977731704712
PPO_8,4203480,entropy,1.8480205535888672
PPO_8,4214520,entropy,1.8456130027770996
PPO_8,4225560,entropy,1.8442262411117554
PPO_8,4236600,entropy,1.841507077217102
PPO_8,4247640,entropy,1.835479974746704
PPO_8,4258680,entropy,1.8343908786773682
PPO_8,4272480,entropy,1.8278024196624756
PPO_8,4283520,entropy,1.8266878128051758
PPO_8,4294560,entropy,1.8323023319244385
PPO_8,4305600,entropy,1.8327877521514893
PPO_8,4316640,entropy,1.8350030183792114
PPO_8,4327680,entropy,1.8404698371887207
PPO_8,4338720,entropy,1.8450084924697876
PPO_8,4349760,entropy,1.8425387144088745
PPO_8,4363560,entropy,1.841081142425537
PPO_8,4374600,entropy,1.8379663228988647
PPO_8,4385640,entropy,1.836525321006775
PPO_8,4396680,entropy,1.8312047719955444
PPO_8,4407720,entropy,1.8281950950622559
PPO_8,4418760,entropy,1.8223140239715576
PPO_8,4429800,entropy,1.8216333389282227
PPO_8,4440840,entropy,1.8243829011917114
PPO_8,4454640,entropy,1.819968342781067
PPO_8,4465680,entropy,1.817299485206604
PPO_8,4476720,entropy,1.814028024673462
PPO_8,4487760,entropy,1.819149374961853
PPO_8,4498800,entropy,1.81589937210083
PPO_8,4509840,entropy,1.8086469173431396
PPO_8,4520880,entropy,1.8087842464447021
PPO_8,4531920,entropy,1.811139702796936
PPO_8,4545720,entropy,1.8143187761306763
PPO_8,5520,approx_kl,0.011797628365457058
PPO_8,16560,approx_kl,0.005794585216790438
PPO_8,27600,approx_kl,0.009345447644591331
PPO_8,38640,approx_kl,0.009115263819694519
PPO_8,49680,approx_kl,0.008510739542543888
PPO_8,60720,approx_kl,0.00783885270357132
PPO_8,71760,approx_kl,0.007664336357265711
PPO_8,82800,approx_kl,0.006465541664510965
PPO_8,93840,approx_kl,0.008637961000204086
PPO_8,107640,approx_kl,0.006966243963688612
PPO_8,118680,approx_kl,0.004661229904741049
PPO_8,129720,approx_kl,0.008606120012700558
PPO_8,140760,approx_kl,0.006742596160620451
PPO_8,151800,approx_kl,0.0046601127833127975
PPO_8,162840,approx_kl,0.005961669608950615
PPO_8,173880,approx_kl,0.006408680230379105
PPO_8,184920,approx_kl,0.007161709945648909
PPO_8,198720,approx_kl,0.006465613842010498
PPO_8,209760,approx_kl,0.006070949137210846
PPO_8,220800,approx_kl,0.00865202397108078
PPO_8,231840,approx_kl,0.006460548844188452
PPO_8,242880,approx_kl,0.006519626826047897
PPO_8,253920,approx_kl,0.008169257082045078
PPO_8,264960,approx_kl,0.010206293314695358
PPO_8,276000,approx_kl,0.00842778105288744
PPO_8,289800,approx_kl,0.003982305992394686
PPO_8,300840,approx_kl,0.004395657684653997
PPO_8,311880,approx_kl,0.0057189930230379105
PPO_8,322920,approx_kl,0.0022982449736446142
PPO_8,333960,approx_kl,0.005683435592800379
PPO_8,345000,approx_kl,0.004927682224661112
PPO_8,356040,approx_kl,0.0034517000894993544
PPO_8,367080,approx_kl,0.00809104647487402
PPO_8,380880,approx_kl,0.006254182662814856
PPO_8,391920,approx_kl,0.004307688679546118
PPO_8,402960,approx_kl,0.005915246903896332
PPO_8,414000,approx_kl,0.004878586623817682
PPO_8,425040,approx_kl,0.005137442611157894
PPO_8,436080,approx_kl,0.005742121487855911
PPO_8,447120,approx_kl,0.0042196218855679035
PPO_8,458160,approx_kl,0.0066000912338495255
PPO_8,471960,approx_kl,0.008124340325593948
PPO_8,483000,approx_kl,0.005178907420486212
PPO_8,494040,approx_kl,0.004757401999086142
PPO_8,505080,approx_kl,0.0053297909907996655
PPO_8,516120,approx_kl,0.00571546470746398
PPO_8,527160,approx_kl,0.0040653464384377
PPO_8,538200,approx_kl,0.0036628833040595055
PPO_8,549240,approx_kl,0.005166908726096153
PPO_8,563040,approx_kl,0.01006887387484312
PPO_8,574080,approx_kl,0.0076226419769227505
PPO_8,585120,approx_kl,0.005139356479048729
PPO_8,596160,approx_kl,0.007916047237813473
PPO_8,607200,approx_kl,0.0074678887613117695
PPO_8,618240,approx_kl,0.007436852902173996
PPO_8,629280,approx_kl,0.007374916225671768
PPO_8,640320,approx_kl,0.004853010177612305
PPO_8,654120,approx_kl,0.009914088994264603
PPO_8,665160,approx_kl,0.007081899791955948
PPO_8,676200,approx_kl,0.007957863621413708
PPO_8,687240,approx_kl,0.007537372410297394
PPO_8,698280,approx_kl,0.0051603540778160095
PPO_8,709320,approx_kl,0.0039271884597837925
PPO_8,720360,approx_kl,0.005367132369428873
PPO_8,731400,approx_kl,0.0032849230337888002
PPO_8,742440,approx_kl,0.004129890352487564
PPO_8,756240,approx_kl,0.003405373776331544
PPO_8,767280,approx_kl,0.004666351713240147
PPO_8,778320,approx_kl,0.00615581264719367
PPO_8,789360,approx_kl,0.007886522449553013
PPO_8,800400,approx_kl,0.004874990787357092
PPO_8,811440,approx_kl,0.00444501917809248
PPO_8,822480,approx_kl,0.002924337051808834
PPO_8,833520,approx_kl,0.005307227373123169
PPO_8,847320,approx_kl,0.004111255053430796
PPO_8,858360,approx_kl,0.006583305075764656
PPO_8,869400,approx_kl,0.010281596332788467
PPO_8,880440,approx_kl,0.004036081023514271
PPO_8,891480,approx_kl,0.006185838952660561
PPO_8,902520,approx_kl,0.004948943853378296
PPO_8,913560,approx_kl,0.00748935341835022
PPO_8,924600,approx_kl,0.004630173556506634
PPO_8,938400,approx_kl,0.0062559363432228565
PPO_8,949440,approx_kl,0.004964364692568779
PPO_8,960480,approx_kl,0.005768266040831804
PPO_8,971520,approx_kl,0.005560088902711868
PPO_8,982560,approx_kl,0.005665974225848913
PPO_8,993600,approx_kl,0.005172997247427702
PPO_8,1004640,approx_kl,0.005109561141580343
PPO_8,1015680,approx_kl,0.007942832075059414
PPO_8,1029480,approx_kl,0.0045441011898219585
PPO_8,1040520,approx_kl,0.017709603533148766
PPO_8,1051560,approx_kl,0.004224068019539118
PPO_8,1062600,approx_kl,0.0029485125560313463
PPO_8,1073640,approx_kl,0.006775926798582077
PPO_8,1084680,approx_kl,0.007138508837670088
PPO_8,1095720,approx_kl,0.003296184353530407
PPO_8,1106760,approx_kl,0.011206664144992828
PPO_8,1120560,approx_kl,0.005231458693742752
PPO_8,1131600,approx_kl,0.00434527825564146
PPO_8,1142640,approx_kl,0.004408757667988539
PPO_8,1153680,approx_kl,0.005430567543953657
PPO_8,1164720,approx_kl,0.0044196113012731075
PPO_8,1175760,approx_kl,0.006668278947472572
PPO_8,1186800,approx_kl,0.006054190453141928
PPO_8,1197840,approx_kl,0.005051861051470041
PPO_8,1211640,approx_kl,0.009056469425559044
PPO_8,1222680,approx_kl,0.005234546959400177
PPO_8,1233720,approx_kl,0.0016522578662261367
PPO_8,1244760,approx_kl,0.005682109389454126
PPO_8,1255800,approx_kl,0.005256496835500002
PPO_8,1266840,approx_kl,0.008857530541718006
PPO_8,1277880,approx_kl,0.006026355549693108
PPO_8,1288920,approx_kl,0.0029272201936692
PPO_8,1302720,approx_kl,0.007642319891601801
PPO_8,1313760,approx_kl,0.0046515208669006824
PPO_8,1324800,approx_kl,0.009607444517314434
PPO_8,1335840,approx_kl,0.008104185573756695
PPO_8,1346880,approx_kl,0.0073376428335905075
PPO_8,1357920,approx_kl,0.004145808983594179
PPO_8,1368960,approx_kl,0.007902656681835651
PPO_8,1380000,approx_kl,0.01448496337980032
PPO_8,1391040,approx_kl,0.0064139231108129025
PPO_8,1404840,approx_kl,0.004227711819112301
PPO_8,1415880,approx_kl,0.0064025442115962505
PPO_8,1426920,approx_kl,0.007400569040328264
PPO_8,1437960,approx_kl,0.0034780206624418497
PPO_8,1449000,approx_kl,0.006647835019975901
PPO_8,1460040,approx_kl,0.012728169560432434
PPO_8,1471080,approx_kl,0.005422762129455805
PPO_8,1482120,approx_kl,0.006343036890029907
PPO_8,1495920,approx_kl,0.006961699575185776
PPO_8,1506960,approx_kl,0.009611436165869236
PPO_8,1518000,approx_kl,0.00454598618671298
PPO_8,1529040,approx_kl,0.005068423226475716
PPO_8,1540080,approx_kl,0.006167380604892969
PPO_8,1551120,approx_kl,0.004961853381246328
PPO_8,1562160,approx_kl,0.006689542904496193
PPO_8,1573200,approx_kl,0.005671060178428888
PPO_8,1587000,approx_kl,0.0050405110232532024
PPO_8,1598040,approx_kl,0.012663631699979305
PPO_8,1609080,approx_kl,0.014504029415547848
PPO_8,1620120,approx_kl,0.010997109115123749
PPO_8,1631160,approx_kl,0.007727439980953932
PPO_8,1642200,approx_kl,0.010592027567327023
PPO_8,1653240,approx_kl,0.00732928654178977
PPO_8,1664280,approx_kl,0.008432927541434765
PPO_8,1678080,approx_kl,0.007466042414307594
PPO_8,1689120,approx_kl,0.010400508530437946
PPO_8,1700160,approx_kl,0.009883430786430836
PPO_8,1711200,approx_kl,0.006025992333889008
PPO_8,1722240,approx_kl,0.008984250947833061
PPO_8,1733280,approx_kl,0.006987030152231455
PPO_8,1744320,approx_kl,0.009494715370237827
PPO_8,1755360,approx_kl,0.00865561980754137
PPO_8,1769160,approx_kl,0.006977553945034742
PPO_8,1780200,approx_kl,0.006221294868737459
PPO_8,1791240,approx_kl,0.010519694536924362
PPO_8,1802280,approx_kl,0.004421493038535118
PPO_8,1813320,approx_kl,0.005574207287281752
PPO_8,1824360,approx_kl,0.0043896157294511795
PPO_8,1835400,approx_kl,0.009863740764558315
PPO_8,1846440,approx_kl,0.026760941371321678
PPO_8,1860240,approx_kl,0.006655547767877579
PPO_8,1871280,approx_kl,0.008672202937304974
PPO_8,1882320,approx_kl,0.007309505250304937
PPO_8,1893360,approx_kl,0.007678990717977285
PPO_8,1904400,approx_kl,0.0056955390609800816
PPO_8,1915440,approx_kl,0.008206911385059357
PPO_8,1926480,approx_kl,0.009620917961001396
PPO_8,1937520,approx_kl,0.0174406748265028
PPO_8,1951320,approx_kl,0.008044538088142872
PPO_8,1962360,approx_kl,0.007184509187936783
PPO_8,1973400,approx_kl,0.008974914439022541
PPO_8,1984440,approx_kl,0.02061738632619381
PPO_8,1995480,approx_kl,0.008307124488055706
PPO_8,2006520,approx_kl,0.007156241685152054
PPO_8,2017560,approx_kl,0.01381530612707138
PPO_8,2028600,approx_kl,0.015570596791803837
PPO_8,2039640,approx_kl,0.005323243793100119
PPO_8,2053440,approx_kl,0.008611506782472134
PPO_8,2064480,approx_kl,0.007509166374802589
PPO_8,2075520,approx_kl,0.00832300167530775
PPO_8,2086560,approx_kl,0.013289826922118664
PPO_8,2097600,approx_kl,0.007128289435058832
PPO_8,2108640,approx_kl,0.004471002612262964
PPO_8,2119680,approx_kl,0.006806304678320885
PPO_8,2130720,approx_kl,0.006264889612793922
PPO_8,2144520,approx_kl,0.009530952200293541
PPO_8,2155560,approx_kl,0.006893507670611143
PPO_8,2166600,approx_kl,0.007992010563611984
PPO_8,2177640,approx_kl,0.009129744954407215
PPO_8,2188680,approx_kl,0.008335408754646778
PPO_8,2199720,approx_kl,0.007486272603273392
PPO_8,2210760,approx_kl,0.01701021008193493
PPO_8,2221800,approx_kl,0.009029150940477848
PPO_8,2235600,approx_kl,0.0037204825785011053
PPO_8,2246640,approx_kl,0.005017008166760206
PPO_8,2257680,approx_kl,0.01263295765966177
PPO_8,2268720,approx_kl,0.00864062737673521
PPO_8,2279760,approx_kl,0.007707691285759211
PPO_8,2290800,approx_kl,0.006967796012759209
PPO_8,2301840,approx_kl,0.005914776120334864
PPO_8,2312880,approx_kl,0.011641408316791058
PPO_8,2326680,approx_kl,0.010953587479889393
PPO_8,2337720,approx_kl,0.008225598372519016
PPO_8,2348760,approx_kl,0.0125167490914464
PPO_8,2359800,approx_kl,0.008183512836694717
PPO_8,2370840,approx_kl,0.010490596294403076
PPO_8,2381880,approx_kl,0.010376161895692348
PPO_8,2392920,approx_kl,0.00923321582376957
PPO_8,2403960,approx_kl,0.00867208931595087
PPO_8,2417760,approx_kl,0.0076783462427556515
PPO_8,2428800,approx_kl,0.015843229368329048
PPO_8,2439840,approx_kl,0.006771765649318695
PPO_8,2450880,approx_kl,0.009552355855703354
PPO_8,2461920,approx_kl,0.010231174528598785
PPO_8,2472960,approx_kl,0.008172093890607357
PPO_8,2484000,approx_kl,0.008153765462338924
PPO_8,2495040,approx_kl,0.0077635315246880054
PPO_8,2508840,approx_kl,0.008046808652579784
PPO_8,2519880,approx_kl,0.006034232210367918
PPO_8,2530920,approx_kl,0.006567638833075762
PPO_8,2541960,approx_kl,0.008825293742120266
PPO_8,2553000,approx_kl,0.007021892815828323
PPO_8,2564040,approx_kl,0.010585390962660313
PPO_8,2575080,approx_kl,0.004067323636263609
PPO_8,2586120,approx_kl,0.0064368234016001225
PPO_8,2599920,approx_kl,0.007736716419458389
PPO_8,2610960,approx_kl,0.021391093730926514
PPO_8,2622000,approx_kl,0.010660824365913868
PPO_8,2633040,approx_kl,0.007505454588681459
PPO_8,2644080,approx_kl,0.01314005721360445
PPO_8,2655120,approx_kl,0.009018607437610626
PPO_8,2666160,approx_kl,0.0069973948411643505
PPO_8,2677200,approx_kl,0.008023151196539402
PPO_8,2688240,approx_kl,0.007932663895189762
PPO_8,2702040,approx_kl,0.007102509494870901
PPO_8,2713080,approx_kl,0.004973385948687792
PPO_8,2724120,approx_kl,0.005800268147140741
PPO_8,2735160,approx_kl,0.015475746244192123
PPO_8,2746200,approx_kl,0.00993406493216753
PPO_8,2757240,approx_kl,0.009087592363357544
PPO_8,2768280,approx_kl,0.009418238885700703
PPO_8,2779320,approx_kl,0.013398711569607258
PPO_8,2793120,approx_kl,0.007329389452934265
PPO_8,2804160,approx_kl,0.006390059366822243
PPO_8,2815200,approx_kl,0.005766440182924271
PPO_8,2826240,approx_kl,0.007165478076785803
PPO_8,2837280,approx_kl,0.0060506253503263
PPO_8,2848320,approx_kl,0.0070327152498066425
PPO_8,2859360,approx_kl,0.006939804181456566
PPO_8,2870400,approx_kl,0.00893266312777996
PPO_8,2884200,approx_kl,0.007215032819658518
PPO_8,2895240,approx_kl,0.012077086605131626
PPO_8,2906280,approx_kl,0.008117462508380413
PPO_8,2917320,approx_kl,0.009374887682497501
PPO_8,2928360,approx_kl,0.015189382247626781
PPO_8,2939400,approx_kl,0.004459704738110304
PPO_8,2950440,approx_kl,0.011971782892942429
PPO_8,2961480,approx_kl,0.006323765963315964
PPO_8,2975280,approx_kl,0.010564184747636318
PPO_8,2986320,approx_kl,0.009131421335041523
PPO_8,2997360,approx_kl,0.005909764673560858
PPO_8,3008400,approx_kl,0.00815562717616558
PPO_8,3019440,approx_kl,0.007451271638274193
PPO_8,3030480,approx_kl,0.008235473185777664
PPO_8,3041520,approx_kl,0.008860386908054352
PPO_8,3052560,approx_kl,0.007369548082351685
PPO_8,3066360,approx_kl,0.0029973287601023912
PPO_8,3077400,approx_kl,0.003567586885765195
PPO_8,3088440,approx_kl,0.006822795141488314
PPO_8,3099480,approx_kl,0.022002385929226875
PPO_8,3110520,approx_kl,0.01863277144730091
PPO_8,3121560,approx_kl,0.004252783954143524
PPO_8,3132600,approx_kl,0.011325434781610966
PPO_8,3143640,approx_kl,0.010838608257472515
PPO_8,3157440,approx_kl,0.0062659066170454025
PPO_8,3168480,approx_kl,0.010080426000058651
PPO_8,3179520,approx_kl,0.00539616122841835
PPO_8,3190560,approx_kl,0.013752308674156666
PPO_8,3201600,approx_kl,0.011208559386432171
PPO_8,3212640,approx_kl,0.017034774646162987
PPO_8,3223680,approx_kl,0.011230465024709702
PPO_8,3234720,approx_kl,0.016121381893754005
PPO_8,3248520,approx_kl,0.006956262048333883
PPO_8,3259560,approx_kl,0.006701949518173933
PPO_8,3270600,approx_kl,0.0037560993805527687
PPO_8,3281640,approx_kl,0.005711507052183151
PPO_8,3292680,approx_kl,0.004259546287357807
PPO_8,3303720,approx_kl,0.00537944957613945
PPO_8,3314760,approx_kl,0.00550091965124011
PPO_8,3325800,approx_kl,0.01083143800497055
PPO_8,3336840,approx_kl,0.00584801472723484
